Ingredient_name	GNSP_ID
pipecolic acid	"CCMSLIB00000220015"
pipecolic acid	"CCMSLIB00000220018"
pipecolic acid	"CCMSLIB00000220020"
pipecolic acid	"CCMSLIB00000223259"
pipecolic acid	"CCMSLIB00000223260"
pipecolic acid	"CCMSLIB00000219808"
pipecolic acid	"CCMSLIB00000219810"
pipecolic acid	"CCMSLIB00000219812"
pipecolic acid	"CCMSLIB00000219814"
pipecolic acid	"CCMSLIB00000219816"
pipecolic acid	"CCMSLIB00000219818"
pipecolic acid	"CCMSLIB00000221629"
pipecolic acid	"CCMSLIB00000221631"
pipecolic acid	"CCMSLIB00000222623"
piperazine	"CCMSLIB00000219992"
piperazine	"CCMSLIB00000219994"
piperazine	"CCMSLIB00000219996"
piperazine	"CCMSLIB00000219998"
piperazine	"CCMSLIB00000220000"
piperazine	"CCMSLIB00000212770"
piperazine	"CCMSLIB00000212772"
piperazine	"CCMSLIB00000212774"
piperazine	"CCMSLIB00000212776"
piperidine	"CCMSLIB00000219933"
piperidine	"CCMSLIB00000219935"
piperidine	"CCMSLIB00000219937"
piperidine	"CCMSLIB00000219940"
piperidine	"CCMSLIB00000219942"
piperidine	"CCMSLIB00000223018"
piperidine	"CCMSLIB00000214495"
piperidine	"CCMSLIB00000214497"
piperidine	"CCMSLIB00000214499"
piperidine	"CCMSLIB00000214501"
piperidine	"CCMSLIB00000214503"
piperidine	"CCMSLIB00000221071"
p-methoxycinnamic acid	"CCMSLIB00000217389"
p-methoxycinnamic acid	"CCMSLIB00000217390"
p-methoxycinnamic acid	"CCMSLIB00000217392"
polyprenol	"CCMSLIB00000223198"
polyprenol	"CCMSLIB00000221442"
polyprenol	"CCMSLIB00000222421"
poncirin	"CCMSLIB00000223187"
poncirin	"CCMSLIB00000218269"
poncirin	"CCMSLIB00000218271"
poncirin	"CCMSLIB00000218273"
poncirin	"CCMSLIB00000218275"
poncirin	"CCMSLIB00000218276"
poncirin	"CCMSLIB00000218277"
poncirin	"CCMSLIB00000218279"
poncirin	"CCMSLIB00000218281"
poncirin	"CCMSLIB00000218283"
poncirin	"CCMSLIB00000218285"
poncirin	"CCMSLIB00000218287"
poncirin	"CCMSLIB00000218289"
poncirin	"CCMSLIB00000221421"
poncirin	"CCMSLIB00000222396"
poncirin	"CCMSLIB00000222398"
procyanidin b1	"CCMSLIB00000223093"
procyanidin b1	"CCMSLIB00000209688"
procyanidin b1	"CCMSLIB00000215930"
procyanidin b1	"CCMSLIB00000215932"
procyanidin b1	"CCMSLIB00000215934"
procyanidin b1	"CCMSLIB00000215936"
procyanidin b1	"CCMSLIB00000215938"
procyanidin b1	"CCMSLIB00000221220"
procyanidin b1	"CCMSLIB00000222143"
procyanidin b2	"CCMSLIB00000223092"
procyanidin b2	"CCMSLIB00000209690"
procyanidin b2	"CCMSLIB00000215920"
procyanidin b2	"CCMSLIB00000215922"
procyanidin b2	"CCMSLIB00000215924"
procyanidin b2	"CCMSLIB00000215926"
procyanidin b2	"CCMSLIB00000215928"
procyanidin b2	"CCMSLIB00000221218"
procyanidin b2	"CCMSLIB00000222141"
procyanidin b3	"CCMSLIB00000209692"
procyanidin b4	"CCMSLIB00000209694"
procyanidin c1	"CCMSLIB00000220234"
procyanidin c1	"CCMSLIB00000220236"
procyanidin c1	"CCMSLIB00000220238"
procyanidin c1	"CCMSLIB00000220240"
procyanidin c1	"CCMSLIB00000220242"
procyanidin c1	"CCMSLIB00000222690"
progoitrin	"CCMSLIB00000223251"
progoitrin	"CCMSLIB00000216254"
progoitrin	"CCMSLIB00000216256"
progoitrin	"CCMSLIB00000216257"
progoitrin	"CCMSLIB00000219629"
progoitrin	"CCMSLIB00000219631"
progoitrin	"CCMSLIB00000219633"
progoitrin	"CCMSLIB00000219635"
progoitrin	"CCMSLIB00000219637"
progoitrin	"CCMSLIB00000221600"
progoitrin	"CCMSLIB00000222600"
proline	"CCMSLIB00000221776"
proline	"CCMSLIB00000221778"
proline	"CCMSLIB00000221780"
propranolol	"CCMSLIB00000207230"
propranolol	"CCMSLIB00000207231"
propranolol	"CCMSLIB00000207232"
propranolol	"CCMSLIB00000207233"
propranolol	"CCMSLIB00000207234"
propranolol	"CCMSLIB00000207235"
propranolol	"CCMSLIB00000207236"
propranolol	"CCMSLIB00000207237"
propranolol	"CCMSLIB00000207238"
propranolol	"CCMSLIB00000207239"
propranolol	"CCMSLIB00000207240"
propranolol	"CCMSLIB00000207241"
propranolol	"CCMSLIB00000207242"
propranolol	"CCMSLIB00000207243"
propranolol	"CCMSLIB00000223645"
propranolol	"CCMSLIB00000223646"
propranolol	"CCMSLIB00000223647"
propranolol	"CCMSLIB00000223648"
prostaglandin e1	"CCMSLIB00000220244"
prostaglandin e1	"CCMSLIB00000220246"
prostaglandin e1	"CCMSLIB00000220248"
prostaglandin e1	"CCMSLIB00000222692"
protocatechuic acid	"CCMSLIB00000214545"
protocatechuic acid	"CCMSLIB00000221967"
protopine	"CCMSLIB00000222149"
protopine	"CCMSLIB00000222151"
prunin	"CCMSLIB00000222778"
prunin	"CCMSLIB00000222779"
prunin	"CCMSLIB00000222780"
prunin	"CCMSLIB00000222781"
prunin	"CCMSLIB00000223076"
prunin	"CCMSLIB00000215558"
prunin	"CCMSLIB00000215560"
prunin	"CCMSLIB00000215562"
prunin	"CCMSLIB00000215564"
prunin	"CCMSLIB00000215567"
prunin	"CCMSLIB00000215568"
prunin	"CCMSLIB00000215571"
prunin	"CCMSLIB00000215572"
prunin	"CCMSLIB00000215574"
prunin	"CCMSLIB00000215576"
prunin	"CCMSLIB00000215579"
prunin	"CCMSLIB00000221187"
prunin	"CCMSLIB00000222104"
puerarin	"CCMSLIB00000222784"
puerarin	"CCMSLIB00000222785"
puerarin	"CCMSLIB00000223078"
puerarin	"CCMSLIB00000215593"
puerarin	"CCMSLIB00000215595"
puerarin	"CCMSLIB00000215597"
puerarin	"CCMSLIB00000215599"
puerarin	"CCMSLIB00000215601"
puerarin	"CCMSLIB00000215603"
puerarin	"CCMSLIB00000215605"
puerarin	"CCMSLIB00000215607"
puerarin	"CCMSLIB00000215609"
puerarin	"CCMSLIB00000215611"
puerarin	"CCMSLIB00000215613"
puerarin	"CCMSLIB00000221191"
puerarin	"CCMSLIB00000222108"
putrescine	"CCMSLIB00000217340"
putrescine	"CCMSLIB00000217341"
putrescine	"CCMSLIB00000217343"
putrescine	"CCMSLIB00000217346"
putrescine	"CCMSLIB00000217348"
putrescine	"CCMSLIB00000222869"
putrescine	"CCMSLIB00000212623"
putrescine	"CCMSLIB00000212625"
putrescine	"CCMSLIB00000220777"
pyridine	"CCMSLIB00000219969"
pyridine	"CCMSLIB00000219972"
pyridine	"CCMSLIB00000219974"
pyridine	"CCMSLIB00000219976"
pyridine	"CCMSLIB00000219978"
pyridoxine	"CCMSLIB00000220031"
pyridoxine	"CCMSLIB00000220033"
pyridoxine	"CCMSLIB00000220035"
pyridoxine	"CCMSLIB00000220037"
pyridoxine	"CCMSLIB00000220039"
pyridoxine	"CCMSLIB00000223024"
pyridoxine	"CCMSLIB00000214557"
pyridoxine	"CCMSLIB00000214559"
pyridoxine	"CCMSLIB00000214561"
pyridoxine	"CCMSLIB00000214562"
pyridoxine	"CCMSLIB00000221082"
pyridoxine	"CCMSLIB00000221969"
pyrocatechol	"CCMSLIB00000215078"
pyrocatechol	"CCMSLIB00000215080"
pyrocatechol	"CCMSLIB00000222034"
pyrocatechol	"CCMSLIB00000222036"
pyroglutamic acid	"CCMSLIB00000219817"
pyroglutamic acid	"CCMSLIB00000219819"
pyroglutamic acid	"CCMSLIB00000219820"
pyroglutamic acid	"CCMSLIB00000219822"
pyroglutamic acid	"CCMSLIB00000219824"
pyroglutamic acid	"CCMSLIB00000220164"
pyroglutamic acid	"CCMSLIB00000220166"
pyroglutamic acid	"CCMSLIB00000220168"
pyroglutamic acid	"CCMSLIB00000220170"
pyroglutamic acid	"CCMSLIB00000220172"
quercetin	"CCMSLIB00000221575"
quercetin	"CCMSLIB00000221577"
quercetin	"CCMSLIB00000221579"
quercetin	"CCMSLIB00000221581"
quercetin	"CCMSLIB00000222182"
quercetin	"CCMSLIB00000222184"
quercetin	"CCMSLIB00000222186"
quercetin	"CCMSLIB00000222505"
quercetin	"CCMSLIB00000222507"
quercetin	"CCMSLIB00000222509"
quercetin	"CCMSLIB00000222707"
quercetin	"CCMSLIB00000222709"
quercetin	"CCMSLIB00000223060"
quercetin	"CCMSLIB00000211994"
quercetin	"CCMSLIB00000215231"
quercetin	"CCMSLIB00000215233"
quercetin	"CCMSLIB00000215235"
quercetin	"CCMSLIB00000215237"
quercetin	"CCMSLIB00000215239"
quercetin	"CCMSLIB00000221155"
quercetin	"CCMSLIB00000222056"
quercetin-3-arabinoside	"CCMSLIB00000223321"
quercetin-3-arabinoside	"CCMSLIB00000218907"
quercetin-3-arabinoside	"CCMSLIB00000218909"
quercetin-3-arabinoside	"CCMSLIB00000218911"
quercetin-3-arabinoside	"CCMSLIB00000218913"
quercetin-3-arabinoside	"CCMSLIB00000218915"
quercetin-3-arabinoside	"CCMSLIB00000218917"
quercetin-3-arabinoside	"CCMSLIB00000218918"
quercetin-3-arabinoside	"CCMSLIB00000218920"
quercetin-3-arabinoside	"CCMSLIB00000218922"
quercetin-3-arabinoside	"CCMSLIB00000218924"
quercetin-3-arabinoside	"CCMSLIB00000218926"
quercetin-3-arabinoside	"CCMSLIB00000218928"
quercetin-3-arabinoside	"CCMSLIB00000221485"
quercetin-3-arabinoside	"CCMSLIB00000222480"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000223083"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000223324"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000223338"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000219993"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000219995"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000219997"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000219999"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000220001"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000220003"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000220006"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000220008"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000220010"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000220011"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000221650"
quercetin-3-o-alpha-l-rhamnopyranoside	"CCMSLIB00000222649"
quercetin-3-o-rutinoside	"CCMSLIB00000215863"
quercetin-3-o-rutinoside	"CCMSLIB00000215865"
quercetin-3-o-rutinoside	"CCMSLIB00000215867"
quercetin-3-o-rutinoside	"CCMSLIB00000215869"
quercetin-3-o-rutinoside	"CCMSLIB00000215871"
quercetin-3-o-rutinoside	"CCMSLIB00000215873"
quercetin-3-o-rutinoside	"CCMSLIB00000215875"
quercetin-3-o-rutinoside	"CCMSLIB00000215877"
quercetin-3-o-rutinoside	"CCMSLIB00000215879"
quercetin-3-o-rutinoside	"CCMSLIB00000215881"
quercetin-3-o-rutinoside	"CCMSLIB00000215883"
quercetin-3-o-rutinoside	"CCMSLIB00000215885"
quercetin-3-rhamnoside	"CCMSLIB00000223083"
quercetin-3-rhamnoside	"CCMSLIB00000223324"
quercetin-3-rhamnoside	"CCMSLIB00000223338"
quercetin-3-rhamnoside	"CCMSLIB00000218952"
quercetin-3-rhamnoside	"CCMSLIB00000218954"
quercetin-3-rhamnoside	"CCMSLIB00000218956"
quercetin-3-rhamnoside	"CCMSLIB00000218957"
quercetin-3-rhamnoside	"CCMSLIB00000218959"
quercetin-3-rhamnoside	"CCMSLIB00000218961"
quercetin-3-rhamnoside	"CCMSLIB00000218963"
quercetin-3-rhamnoside	"CCMSLIB00000218965"
quercetin-3-rhamnoside	"CCMSLIB00000218967"
quercetin-3-rhamnoside	"CCMSLIB00000218969"
quercetin-3-rhamnoside	"CCMSLIB00000221491"
quercetin-3-rhamnoside	"CCMSLIB00000222486"
quercetin-4'-glucoside	"CCMSLIB00000223189"
quercetin-4'-glucoside	"CCMSLIB00000218322"
quercetin-4'-glucoside	"CCMSLIB00000218324"
quercetin-4'-glucoside	"CCMSLIB00000218326"
quercetin-4'-glucoside	"CCMSLIB00000218328"
quercetin-4'-glucoside	"CCMSLIB00000218330"
quercetin-4'-glucoside	"CCMSLIB00000218332"
quercetin-4'-glucoside	"CCMSLIB00000218334"
quercetin-4'-glucoside	"CCMSLIB00000218336"
quercetin-4'-glucoside	"CCMSLIB00000218338"
quercetin-4'-glucoside	"CCMSLIB00000218340"
quercetin-4'-glucoside	"CCMSLIB00000218342"
quercetin-4'-glucoside	"CCMSLIB00000221425"
quercetin-4'-glucoside	"CCMSLIB00000222402"
quercetrin	"CCMSLIB00000223083"
quercetrin	"CCMSLIB00000223324"
quercetrin	"CCMSLIB00000223338"
quercetrin	"CCMSLIB00000215710"
quercetrin	"CCMSLIB00000215712"
quercetrin	"CCMSLIB00000215713"
quercetrin	"CCMSLIB00000215714"
quercetrin	"CCMSLIB00000215716"
quercetrin	"CCMSLIB00000215718"
quercetrin	"CCMSLIB00000215720"
quercetrin	"CCMSLIB00000215722"
quercetrin	"CCMSLIB00000215724"
quercetrin	"CCMSLIB00000215726"
quercetrin	"CCMSLIB00000215728"
quercetrin	"CCMSLIB00000218952"
quercetrin	"CCMSLIB00000218954"
quercetrin	"CCMSLIB00000218956"
quercetrin	"CCMSLIB00000218957"
quercetrin	"CCMSLIB00000218959"
quercetrin	"CCMSLIB00000218961"
quercetrin	"CCMSLIB00000218963"
quercetrin	"CCMSLIB00000218965"
quercetrin	"CCMSLIB00000218967"
quercetrin	"CCMSLIB00000218969"
quercetrin	"CCMSLIB00000219993"
quercetrin	"CCMSLIB00000219995"
quercetrin	"CCMSLIB00000219997"
quercetrin	"CCMSLIB00000219999"
quercetrin	"CCMSLIB00000220001"
quercetrin	"CCMSLIB00000220003"
quercetrin	"CCMSLIB00000220006"
quercetrin	"CCMSLIB00000220008"
quercetrin	"CCMSLIB00000220010"
quercetrin	"CCMSLIB00000220011"
quercetrin	"CCMSLIB00000221201"
quercetrin	"CCMSLIB00000221491"
quercetrin	"CCMSLIB00000221650"
quercetrin	"CCMSLIB00000222119"
quercetrin	"CCMSLIB00000222486"
quercetrin	"CCMSLIB00000222649"
quercitin	"CCMSLIB00000223060"
quercitin	"CCMSLIB00000215231"
quercitin	"CCMSLIB00000215233"
quercitin	"CCMSLIB00000215235"
quercitin	"CCMSLIB00000215237"
quercitin	"CCMSLIB00000215239"
quercitin	"CCMSLIB00000221155"
quercitin	"CCMSLIB00000222056"
quercitrin	"CCMSLIB00000222801"
quercitrin	"CCMSLIB00000222802"
quercitrin	"CCMSLIB00000222803"
quercitrin	"CCMSLIB00000222804"
quercitrin	"CCMSLIB00000223083"
quercitrin	"CCMSLIB00000223324"
quercitrin	"CCMSLIB00000223338"
quercitrin	"CCMSLIB00000215710"
quercitrin	"CCMSLIB00000215712"
quercitrin	"CCMSLIB00000215713"
quercitrin	"CCMSLIB00000215714"
quercitrin	"CCMSLIB00000215716"
quercitrin	"CCMSLIB00000215718"
quercitrin	"CCMSLIB00000215720"
quercitrin	"CCMSLIB00000215722"
quercitrin	"CCMSLIB00000215724"
quercitrin	"CCMSLIB00000215726"
quercitrin	"CCMSLIB00000215728"
quercitrin	"CCMSLIB00000218952"
quercitrin	"CCMSLIB00000218954"
quercitrin	"CCMSLIB00000218956"
quercitrin	"CCMSLIB00000218957"
quercitrin	"CCMSLIB00000218959"
quercitrin	"CCMSLIB00000218961"
quercitrin	"CCMSLIB00000218963"
quercitrin	"CCMSLIB00000218965"
quercitrin	"CCMSLIB00000218967"
quercitrin	"CCMSLIB00000218969"
quercitrin	"CCMSLIB00000219993"
quercitrin	"CCMSLIB00000219995"
quercitrin	"CCMSLIB00000219997"
quercitrin	"CCMSLIB00000219999"
quercitrin	"CCMSLIB00000220001"
quercitrin	"CCMSLIB00000220003"
quercitrin	"CCMSLIB00000220006"
quercitrin	"CCMSLIB00000220008"
quercitrin	"CCMSLIB00000220010"
quercitrin	"CCMSLIB00000220011"
quercitrin	"CCMSLIB00000221201"
quercitrin	"CCMSLIB00000221491"
quercitrin	"CCMSLIB00000221650"
quercitrin	"CCMSLIB00000222119"
quercitrin	"CCMSLIB00000222486"
quercitrin	"CCMSLIB00000222649"
quercitroside	"CCMSLIB00000223083"
quercitroside	"CCMSLIB00000223324"
quercitroside	"CCMSLIB00000223338"
quercitroside	"CCMSLIB00000215710"
quercitroside	"CCMSLIB00000215712"
quercitroside	"CCMSLIB00000215713"
quercitroside	"CCMSLIB00000215714"
quercitroside	"CCMSLIB00000215716"
quercitroside	"CCMSLIB00000215718"
quercitroside	"CCMSLIB00000215720"
quercitroside	"CCMSLIB00000215722"
quercitroside	"CCMSLIB00000215724"
quercitroside	"CCMSLIB00000215726"
quercitroside	"CCMSLIB00000215728"
quercitroside	"CCMSLIB00000218952"
quercitroside	"CCMSLIB00000218954"
quercitroside	"CCMSLIB00000218956"
quercitroside	"CCMSLIB00000218957"
quercitroside	"CCMSLIB00000218959"
quercitroside	"CCMSLIB00000218961"
quercitroside	"CCMSLIB00000218963"
quercitroside	"CCMSLIB00000218965"
quercitroside	"CCMSLIB00000218967"
quercitroside	"CCMSLIB00000218969"
quercitroside	"CCMSLIB00000219993"
quercitroside	"CCMSLIB00000219995"
quercitroside	"CCMSLIB00000219997"
quercitroside	"CCMSLIB00000219999"
quercitroside	"CCMSLIB00000220001"
quercitroside	"CCMSLIB00000220003"
quercitroside	"CCMSLIB00000220006"
quercitroside	"CCMSLIB00000220008"
quercitroside	"CCMSLIB00000220010"
quercitroside	"CCMSLIB00000220011"
quercitroside	"CCMSLIB00000221201"
quercitroside	"CCMSLIB00000221491"
quercitroside	"CCMSLIB00000221650"
quercitroside	"CCMSLIB00000222119"
quercitroside	"CCMSLIB00000222486"
quercitroside	"CCMSLIB00000222649"
querciturone	"CCMSLIB00000221487"
querciturone	"CCMSLIB00000222482"
quinone	"CCMSLIB00000216604"
quisqualic acid	"CCMSLIB00000223025"
quisqualic acid	"CCMSLIB00000214565"
quisqualic acid	"CCMSLIB00000214567"
quisqualic acid	"CCMSLIB00000214568"
quisqualic acid	"CCMSLIB00000221084"
raffinose	"CCMSLIB00000219828"
raffinose	"CCMSLIB00000219830"
raffinose	"CCMSLIB00000219832"
raffinose	"CCMSLIB00000222627"
raphanin	"CCMSLIB00000223249"
raphanin	"CCMSLIB00000223331"
raphanin	"CCMSLIB00000219623"
raphanin	"CCMSLIB00000219625"
raphanin	"CCMSLIB00000221595"
raphanin	"CCMSLIB00000222597"
reserpine	"CCMSLIB00000204816"
reserpine	"CCMSLIB00000204826"
reserpine	"CCMSLIB00000204834"
reserpine	"CCMSLIB00000210222"
reserpine	"CCMSLIB00000210224"
reserpine	"CCMSLIB00000210226"
reserpine	"CCMSLIB00000210228"
reserpine	"CCMSLIB00000210230"
reserpine	"CCMSLIB00000210233"
reserpine	"CCMSLIB00000210235"
reserpine	"CCMSLIB00000210236"
reserpine	"CCMSLIB00000210238"
reserpine	"CCMSLIB00000210240"
reserpine	"CCMSLIB00000210243"
reserpine	"CCMSLIB00000210245"
reserpine	"CCMSLIB00000210247"
reserpine	"CCMSLIB00000210249"
reserpine	"CCMSLIB00000222265"
reserpine	"CCMSLIB00000222267"
reserpine	"CCMSLIB00000222269"
reserpine	"CCMSLIB00000222271"
reserpine	"CCMSLIB00000222273"
resveratrol	"CCMSLIB00000221990"
resveratrol	"CCMSLIB00000221992"
resveratrol	"CCMSLIB00000221994"
resveratrol	"CCMSLIB00000221996"
resveratrol	"CCMSLIB00000222530"
resveratrol	"CCMSLIB00000222532"
resveratrol	"CCMSLIB00000222534"
resveratrol	"CCMSLIB00000217481"
resveratrol	"CCMSLIB00000217483"
resveratrol	"CCMSLIB00000217485"
resveratrol	"CCMSLIB00000217487"
resveratrol	"CCMSLIB00000217489"
resveratrol	"CCMSLIB00000217491"
retinol	"CCMSLIB00000220557"
retinol	"CCMSLIB00000220559"
reynoutrin	"CCMSLIB00000221648"
reynoutrin	"CCMSLIB00000222648"
rhamnetin	"CCMSLIB00000222711"
rhamnetin	"CCMSLIB00000222713"
rhamnetin	"CCMSLIB00000223061"
rhamnetin	"CCMSLIB00000215241"
rhamnetin	"CCMSLIB00000215243"
rhamnetin	"CCMSLIB00000215245"
rhamnetin	"CCMSLIB00000215247"
rhamnetin	"CCMSLIB00000221157"
rhamnetin	"CCMSLIB00000222058"
rhoifolin	"CCMSLIB00000222719"
rhoifolin	"CCMSLIB00000222721"
rhoifolin	"CCMSLIB00000223063"
rhoifolin	"CCMSLIB00000215282"
rhoifolin	"CCMSLIB00000215284"
rhoifolin	"CCMSLIB00000215286"
rhoifolin	"CCMSLIB00000215288"
rhoifolin	"CCMSLIB00000215290"
rhoifolin	"CCMSLIB00000215292"
rhoifolin	"CCMSLIB00000215294"
rhoifolin	"CCMSLIB00000215296"
rhoifolin	"CCMSLIB00000215298"
rhoifolin	"CCMSLIB00000215300"
rhoifolin	"CCMSLIB00000215302"
rhoifolin	"CCMSLIB00000215304"
rhoifolin	"CCMSLIB00000221161"
rhoifolin	"CCMSLIB00000222064"
rhoifolin	"CCMSLIB00000222066"
ribitol	"CCMSLIB00000216231"
ribitol	"CCMSLIB00000216233"
ribitol	"CCMSLIB00000216235"
ribitol	"CCMSLIB00000216517"
ribitol	"CCMSLIB00000216519"
ribitol	"CCMSLIB00000216521"
ribitol	"CCMSLIB00000213329"
riboflavin	"CCMSLIB00000204770"
riboflavin	"CCMSLIB00000204775"
riboflavin	"CCMSLIB00000204780"
ricinine	"CCMSLIB00000204812"
ricinine	"CCMSLIB00000204823"
robinin	"CCMSLIB00000222753"
robinin	"CCMSLIB00000222755"
robinin	"CCMSLIB00000222757"
robinin	"CCMSLIB00000222759"
robinin	"CCMSLIB00000223069"
robinin	"CCMSLIB00000215408"
robinin	"CCMSLIB00000215410"
robinin	"CCMSLIB00000215412"
robinin	"CCMSLIB00000215414"
robinin	"CCMSLIB00000215417"
robinin	"CCMSLIB00000215418"
robinin	"CCMSLIB00000215420"
robinin	"CCMSLIB00000215422"
robinin	"CCMSLIB00000215424"
robinin	"CCMSLIB00000215426"
robinin	"CCMSLIB00000215428"
robinin	"CCMSLIB00000215430"
robinin	"CCMSLIB00000221173"
robinin	"CCMSLIB00000222083"
robinin	"CCMSLIB00000222085"
rosmarinic acid	"CCMSLIB00000222810"
rosmarinic acid	"CCMSLIB00000222811"
rosmarinic acid	"CCMSLIB00000222812"
rosmarinic acid	"CCMSLIB00000215841"
rosmarinic acid	"CCMSLIB00000215843"
rosmarinic acid	"CCMSLIB00000215845"
rosmarinic acid	"CCMSLIB00000215847"
rosmarinic acid	"CCMSLIB00000215849"
rosmarinic acid	"CCMSLIB00000215851"
rosmarinic acid	"CCMSLIB00000215853"
rosmarinic acid	"CCMSLIB00000215855"
rosmarinic acid	"CCMSLIB00000222133"
rotenone	"CCMSLIB00000222259"
rotenone	"CCMSLIB00000222261"
rotenone	"CCMSLIB00000222263"
rutin	"CCMSLIB00000222076"
rutin	"CCMSLIB00000222078"
rutin	"CCMSLIB00000222080"
rutin	"CCMSLIB00000222082"
rutin	"CCMSLIB00000222499"
rutin	"CCMSLIB00000222501"
rutin	"CCMSLIB00000222503"
rutin	"CCMSLIB00000223363"
rutin	"CCMSLIB00000215863"
rutin	"CCMSLIB00000215865"
rutin	"CCMSLIB00000215867"
rutin	"CCMSLIB00000215869"
rutin	"CCMSLIB00000215871"
rutin	"CCMSLIB00000215873"
rutin	"CCMSLIB00000215875"
rutin	"CCMSLIB00000215877"
rutin	"CCMSLIB00000215879"
rutin	"CCMSLIB00000215881"
rutin	"CCMSLIB00000215883"
rutin	"CCMSLIB00000215885"
sabinene	"CCMSLIB00000223199"
sabinene	"CCMSLIB00000223200"
sabinene	"CCMSLIB00000218483"
sabinene	"CCMSLIB00000221444"
sabinene	"CCMSLIB00000221446"
salicylic acid	"CCMSLIB00000219051"
salicylic acid	"CCMSLIB00000219053"
salicylic acid	"CCMSLIB00000219055"
salsolinol	"CCMSLIB00000222153"
salsolinol	"CCMSLIB00000222155"
sanguinarine	"CCMSLIB00000222157"
sanguinarine	"CCMSLIB00000222159"
saponarin	"CCMSLIB00000218302"
saponarin	"CCMSLIB00000218303"
saponarin	"CCMSLIB00000218305"
saponarin	"CCMSLIB00000218307"
saponarin	"CCMSLIB00000222400"
sarcosine	"CCMSLIB00000220493"
sarcosine	"CCMSLIB00000220495"
sarcosine	"CCMSLIB00000220497"
sarcosine	"CCMSLIB00000220499"
sarcosine	"CCMSLIB00000220501"
sarcosine	"CCMSLIB00000214596"
sarcosine	"CCMSLIB00000214598"
sarcosine	"CCMSLIB00000214600"
sarcosine	"CCMSLIB00000214602"
sarcosine	"CCMSLIB00000214604"
sarsasapogenin	"CCMSLIB00000218498"
sarsasapogenin	"CCMSLIB00000218500"
sarsasapogenin	"CCMSLIB00000218502"
sarsasapogenin	"CCMSLIB00000218504"
sativin	"CCMSLIB00000223249"
sativin	"CCMSLIB00000223331"
sativin	"CCMSLIB00000219623"
sativin	"CCMSLIB00000219625"
sativin	"CCMSLIB00000221595"
sativin	"CCMSLIB00000222597"
schisantherin a	"CCMSLIB00000212203"
schisantherin b	"CCMSLIB00000212207"
scopoletin	"CCMSLIB00000222161"
scopoletin	"CCMSLIB00000222163"
scopoletin	"CCMSLIB00000223292"
scopoletin	"CCMSLIB00000220564"
scopoletin	"CCMSLIB00000220566"
scopoletin	"CCMSLIB00000220568"
scopoletin	"CCMSLIB00000220570"
scopoletin	"CCMSLIB00000220572"
scopoletin	"CCMSLIB00000221716"
scopoletin	"CCMSLIB00000222749"
scopolin	"CCMSLIB00000211846"
scoulerine	"CCMSLIB00000216966"
scoulerine	"CCMSLIB00000216968"
scoulerine	"CCMSLIB00000216970"
scoulerine	"CCMSLIB00000216972"
scoulerine	"CCMSLIB00000216974"
scoulerine	"CCMSLIB00000216976"
sebacic acid	"CCMSLIB00000214608"
sebacic acid	"CCMSLIB00000214610"
sebacic acid	"CCMSLIB00000214612"
sebacic acid	"CCMSLIB00000214614"
sebacic acid	"CCMSLIB00000214617"
sebacic acid	"CCMSLIB00000221975"
sennoside a	"CCMSLIB00000223356"
serine	"CCMSLIB00000221671"
serine	"CCMSLIB00000221674"
serine	"CCMSLIB00000221676"
serine	"CCMSLIB00000221678"
serotonin	"CCMSLIB00000220554"
serotonin	"CCMSLIB00000220556"
serotonin	"CCMSLIB00000220558"
serotonin	"CCMSLIB00000220561"
serotonin	"CCMSLIB00000220563"
serotonin	"CCMSLIB00000222101"
serotonin	"CCMSLIB00000222103"
serotonin	"CCMSLIB00000222105"
serotonin	"CCMSLIB00000222107"
serotonin	"CCMSLIB00000222847"
serotonin	"CCMSLIB00000222848"
sinalbin	"CCMSLIB00000221613"
sinalbin	"CCMSLIB00000222606"
sinapaldehyde	"CCMSLIB00000217495"
sinapaldehyde	"CCMSLIB00000217497"
sinapaldehyde	"CCMSLIB00000217499"
sinapaldehyde	"CCMSLIB00000217501"
sinapaldehyde	"CCMSLIB00000217503"
sinapic acid	"CCMSLIB00000222923"
sinapic acid	"CCMSLIB00000223333"
sinapic acid	"CCMSLIB00000213214"
sinapic acid	"CCMSLIB00000213216"
sinapic acid	"CCMSLIB00000215857"
sinapic acid	"CCMSLIB00000215859"
sinapic acid	"CCMSLIB00000215861"
sinapic acid	"CCMSLIB00000219756"
